incidentnum,signal,offincident,premise,incident_address,reporteddate,mo,crime_category,geocoded_column/latitude,geocoded_column/longitude,geocoded_column/human_address,Dallas_Index,Zillow_Index,Distance,zpid,Status Type,Status Text,Price,Area,Price Per Sqft,Zestimate,Zestimate Price Per Sqft,Rent Zestimate,Lot Area,Lot Area Unit,Beds,Bathrooms,Address_consolidated,Street,City,State,Zipcode,Latitude_consolidated,Longitude_consolidated,is zillow owned,Image URL,Detail URL,Search Page URL,Time On Zillow (days),Calculated Price Per Sqft
166744-2023,58 - ROUTINE INVESTIGATION,POSS CONT SUB PEN GRP 1 <1G,"Highway, Street, Alley ETC",5506 BOTHAM JEAN BLVD,9/16/2023 1:27,A/P WAS IN POSS OF CRACK COCAINE,DRUG/ NARCOTIC VIOLATIONS,32.73833,-96.7579,"{""address"": ""5506 BOTHAM JEAN BLVD"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75215""}",408,176,0.515783,26699865,FOR_SALE,House for sale,100000,1176,85,426400,241.5,2760,10062.36,sqft,2,1,"2503 Easley St, Dallas, TX 75215",2503 Easley St,Dallas,TX,75215,32.7413,-96.7537,FALSE,https://photos.zillowstatic.com/fp/f24aa46021a271eae8fc382d1fd2181a-p_e.jpg,https://www.zillow.com/homedetails/2503-Easley-St-Dallas-TX-75215/26699865_zpid/,https://www.zillow.com/dallas-tx/6_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A6%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.42356492285157%2C%22east%22%3A-96.13129807714844%2C%22south%22%3A32.35102652872397%2C%22north%22%3A33.2823871013217%7D%2C%22usersSearchTerm%22%3A%22Dallas%2C%20TX%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D,33,85.03
166744-2023,58 - ROUTINE INVESTIGATION,POSS MARIJUANA <2OZ,"Highway, Street, Alley ETC",5506 BOTHAM JEAN BLVD,9/16/2023 1:27,A/P WAS IN POSS OF MARIJUANA,DRUG/ NARCOTIC VIOLATIONS,32.73833,-96.7579,"{""address"": ""5506 BOTHAM JEAN BLVD"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75215""}",478,176,0.515783,26699865,FOR_SALE,House for sale,100000,1176,85,426400,241.5,2760,10062.36,sqft,2,1,"2503 Easley St, Dallas, TX 75215",2503 Easley St,Dallas,TX,75215,32.7413,-96.7537,FALSE,https://photos.zillowstatic.com/fp/f24aa46021a271eae8fc382d1fd2181a-p_e.jpg,https://www.zillow.com/homedetails/2503-Easley-St-Dallas-TX-75215/26699865_zpid/,https://www.zillow.com/dallas-tx/6_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A6%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.42356492285157%2C%22east%22%3A-96.13129807714844%2C%22south%22%3A32.35102652872397%2C%22north%22%3A33.2823871013217%7D%2C%22usersSearchTerm%22%3A%22Dallas%2C%20TX%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D,33,85.03
167331-2023,PSE/11V - BURG MOTOR VEH,CRIM MISCHIEF > OR EQUAL $100 < $750,Single Family Residence - Occupied,2521 MARJORIE AVE,9/16/2023 20:13,SUSP INTENTIONALLY DAMAGED THE VICTIM'S PROPERTY W/O CONSENT,DESTRUCTION/ DAMAGE/ VANDALISM OF PROPERTY,32.6966,-96.7815,"{""address"": ""2521 MARJORIE AVE"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75216""}",409,155,0.724569,96534050,FOR_SALE,House for sale,289900,1444,201,290000,201,1914,7230.96,sqft,3,2,"4206 Aztec Dr, Dallas, TX 75216",4206 Aztec Dr,Dallas,TX,75216,32.70302,-96.7828,FALSE,https://photos.zillowstatic.com/fp/9045c8bd4fead6e185088548d394508a-p_e.jpg,https://www.zillow.com/homedetails/4206-Aztec-Dr-Dallas-TX-75216/96534050_zpid/,https://www.zillow.com/dallas-tx/5_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.42356492285157%2C%22east%22%3A-96.13129807714844%2C%22south%22%3A32.35102652872397%2C%22north%22%3A33.2823871013217%7D%2C%22usersSearchTerm%22%3A%22Dallas%2C%20TX%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D,6,200.76
812849-2023,,THEFT OF PROP > OR EQUAL $100 <$750 (SHOPLIFT-NOT EMP) PC31.03(e2A),Liquor Store,5757 GREENVILLE AVE,9/16/2023 12:42,,LARCENY/ THEFT OFFENSES,32.85561,-96.7693,"{""address"": ""5757 GREENVILLE AVE"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75206""}",422,160,0.701141,26751360,FOR_SALE,House for sale,1995000,3477,574,426400,241.5,7351,0.254,acres,4,3,"7601 Southwestern Blvd, Dallas, TX 75225",7601 Southwestern Blvd,Dallas,TX,75225,32.85737,-96.7765,FALSE,https://photos.zillowstatic.com/fp/577bc08ef50c7592917a3c706ee3209e-p_e.jpg,https://www.zillow.com/homedetails/7601-Southwestern-Blvd-Dallas-TX-75225/26751360_zpid/,https://www.zillow.com/dallas-tx/5_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.42356492285157%2C%22east%22%3A-96.13129807714844%2C%22south%22%3A32.35102652872397%2C%22north%22%3A33.2823871013217%7D%2C%22usersSearchTerm%22%3A%22Dallas%2C%20TX%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D,2,573.77
812849-2023,,THEFT OF PROP > OR EQUAL $100 <$750 (SHOPLIFT-NOT EMP) PC31.03(e2A),Liquor Store,5757 GREENVILLE AVE,9/16/2023 12:42,,LARCENY/ THEFT OFFENSES,32.85561,-96.7693,"{""address"": ""5757 GREENVILLE AVE"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75206""}",443,160,0.701141,26751360,FOR_SALE,House for sale,1995000,3477,574,426400,241.5,7351,0.254,acres,4,3,"7601 Southwestern Blvd, Dallas, TX 75225",7601 Southwestern Blvd,Dallas,TX,75225,32.85737,-96.7765,FALSE,https://photos.zillowstatic.com/fp/577bc08ef50c7592917a3c706ee3209e-p_e.jpg,https://www.zillow.com/homedetails/7601-Southwestern-Blvd-Dallas-TX-75225/26751360_zpid/,https://www.zillow.com/dallas-tx/5_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.42356492285157%2C%22east%22%3A-96.13129807714844%2C%22south%22%3A32.35102652872397%2C%22north%22%3A33.2823871013217%7D%2C%22usersSearchTerm%22%3A%22Dallas%2C%20TX%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D,2,573.77
166775-2023,20 - ROBBERY,DEADLY CONDUCT,Apartment Residence,10951 STONE CANYON RD,9/16/2023 0:45,SHOTS WERE FIRED INTO COMPS RESIDENCE DUE TO A ROBBERY,ASSAULT OFFENSES,32.89714,-96.7705,"{""address"": ""10951 STONE CANYON RD"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75230""}",425,515,0.135886,26839123,FOR_SALE,Condo for sale,185000,1189,156,186400,157,2028,2.296,acres,2,2,"7832 Royal Ln APT 202, Dallas, TX 75230",7832 Royal Ln APT 202,Dallas,TX,75230,32.89783,-96.7717,FALSE,https://photos.zillowstatic.com/fp/927ed43b78161245695291347e823ff0-p_e.jpg,https://www.zillow.com/homedetails/7832-Royal-Ln-APT-202-Dallas-TX-75230/26839123_zpid/,https://www.zillow.com/dallas-tx/14_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A14%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.42356492285157%2C%22east%22%3A-96.13129807714844%2C%22south%22%3A32.35102652872397%2C%22north%22%3A33.2823871013217%7D%2C%22usersSearchTerm%22%3A%22Dallas%2C%20TX%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D,8,155.59
166767-2023,20 - ROBBERY,ROBBERY OF INDIVIDUAL (AGG),Apartment Residence,10951 STONE CANYON RD,9/16/2023 0:45,SUSP DEMANDED PROPERTY AT GUN POINT AND THE SUSP SHOT AT THE COMP,ROBBERY,32.89714,-96.7705,"{""address"": ""10951 STONE CANYON RD"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75230""}",439,515,0.135886,26839123,FOR_SALE,Condo for sale,185000,1189,156,186400,157,2028,2.296,acres,2,2,"7832 Royal Ln APT 202, Dallas, TX 75230",7832 Royal Ln APT 202,Dallas,TX,75230,32.89783,-96.7717,FALSE,https://photos.zillowstatic.com/fp/927ed43b78161245695291347e823ff0-p_e.jpg,https://www.zillow.com/homedetails/7832-Royal-Ln-APT-202-Dallas-TX-75230/26839123_zpid/,https://www.zillow.com/dallas-tx/14_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A14%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.42356492285157%2C%22east%22%3A-96.13129807714844%2C%22south%22%3A32.35102652872397%2C%22north%22%3A33.2823871013217%7D%2C%22usersSearchTerm%22%3A%22Dallas%2C%20TX%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D,8,155.59
812858-2023,,CRIM MISCHIEF > OR EQUAL $100 < $750,Apartment Residence,10651 STEPPINGTON DR,9/16/2023 13:18,,DESTRUCTION/ DAMAGE/ VANDALISM OF PROPERTY,32.89292,-96.7716,"{""address"": ""10651 STEPPINGTON DR"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75230""}",445,515,0.545826,26839123,FOR_SALE,Condo for sale,185000,1189,156,186400,157,2028,2.296,acres,2,2,"7832 Royal Ln APT 202, Dallas, TX 75230",7832 Royal Ln APT 202,Dallas,TX,75230,32.89783,-96.7717,FALSE,https://photos.zillowstatic.com/fp/927ed43b78161245695291347e823ff0-p_e.jpg,https://www.zillow.com/homedetails/7832-Royal-Ln-APT-202-Dallas-TX-75230/26839123_zpid/,https://www.zillow.com/dallas-tx/14_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A14%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.42356492285157%2C%22east%22%3A-96.13129807714844%2C%22south%22%3A32.35102652872397%2C%22north%22%3A33.2823871013217%7D%2C%22usersSearchTerm%22%3A%22Dallas%2C%20TX%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D,8,155.59
166841-2023,40/01 - OTHER,DIVERSION PUBLIC INTOX,"Highway, Street, Alley ETC",1015 ELM ST,9/16/2023 6:15,SUSPECT WAS INTOXICATED IN A PUBLIC AREA OF THE CITY,,32.78085,-96.8036,"{""address"": ""1015 ELM ST"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75202""}",427,153,0.238887,2.06E+09,FOR_SALE,Condo for sale,1295000,3743,346,426400,241.5,2760,1.033,acres,3,4,"1200 Main St #1912-1901, Dallas, TX 75202",1200 Main St #1912-1901,Dallas,TX,75202,32.7798,-96.8014,FALSE,https://photos.zillowstatic.com/fp/b13fabe2544ec8158a0d94dd22fe9740-p_e.jpg,https://www.zillow.com/homedetails/1200-Main-St-1912-1901-Dallas-TX-75202/2055600273_zpid/,https://www.zillow.com/dallas-tx/5_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.42356492285157%2C%22east%22%3A-96.13129807714844%2C%22south%22%3A32.35102652872397%2C%22north%22%3A33.2823871013217%7D%2C%22usersSearchTerm%22%3A%22Dallas%2C%20TX%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D,3,345.98
167092-2023,PSE/11V - BURG MOTOR VEH,BMV,Apartment Parking Lot,5555 SPRING VALLEY RD,9/16/2023 10:46,UNKNOWN SUSP ENTERED UNLOCKED VEHICLE & STOLE MONEY W/O CONSENT,LARCENY/ THEFT OFFENSES,32.9402,-96.8116,"{""address"": ""5555 SPRING VALLEY RD"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75254""}",429,146,0.225728,26901198,FOR_SALE,Condo for sale,275000,1135,242,275700,243,1949,5514.696,Unknown,2,3,"5626 Preston Oaks Rd APT 42D, Dallas, TX 75254",5626 Preston Oaks Rd APT 42D,Dallas,TX,75254,32.94212,-96.8108,FALSE,https://photos.zillowstatic.com/fp/20b7f00450a062986cc92d2e612d7520-p_e.jpg,https://www.zillow.com/homedetails/5626-Preston-Oaks-Rd-APT-42D-Dallas-TX-75254/26901198_zpid/,https://www.zillow.com/dallas-tx/5_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.42356492285157%2C%22east%22%3A-96.13129807714844%2C%22south%22%3A32.35102652872397%2C%22north%22%3A33.2823871013217%7D%2C%22usersSearchTerm%22%3A%22Dallas%2C%20TX%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D,1,242.29
167770-2023,09V - UUMV,UNAUTHORIZED USE OF MOTOR VEH - AUTOMOBILE,Outdoor Area Public/Private,2200 HAWES AVE,9/17/2023 17:24,UNK SUSP TOOK THE COMPS VEHICLE W/O CONSENT OF THE COMP.,MOTOR VEHICLE THEFT,32.82629,-96.8495,"{""address"": ""2200 HAWES AVE"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75235""}",432,296,0.879001,26697837,FOR_SALE,House for sale,290000,1501,193,285500,190,2914,7492.32,sqft,3,2,"7202 Concord Ave, Dallas, TX 75235",7202 Concord Ave,Dallas,TX,75235,32.83409,-96.848,FALSE,https://photos.zillowstatic.com/fp/2d2429331570f6bb38e88ffe0087a172-p_e.jpg,https://www.zillow.com/homedetails/7202-Concord-Ave-Dallas-TX-75235/26697837_zpid/,https://www.zillow.com/dallas-tx/9_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A9%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.42356492285157%2C%22east%22%3A-96.13129807714844%2C%22south%22%3A32.35102652872397%2C%22north%22%3A33.2823871013217%7D%2C%22usersSearchTerm%22%3A%22Dallas%2C%20TX%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D,9,193.2
167770-2023,09V - UUMV,UNAUTHORIZED USE OF MOTOR VEH - AUTOMOBILE,Outdoor Area Public/Private,2200 HAWES AVE,9/17/2023 17:24,UNK SUSP TOOK THE COMPS VEHICLE W/O CONSENT OF THE COMP.,MOTOR VEHICLE THEFT,32.82629,-96.8495,"{""address"": ""2200 HAWES AVE"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75235""}",471,296,0.879001,26697837,FOR_SALE,House for sale,290000,1501,193,285500,190,2914,7492.32,sqft,3,2,"7202 Concord Ave, Dallas, TX 75235",7202 Concord Ave,Dallas,TX,75235,32.83409,-96.848,FALSE,https://photos.zillowstatic.com/fp/2d2429331570f6bb38e88ffe0087a172-p_e.jpg,https://www.zillow.com/homedetails/7202-Concord-Ave-Dallas-TX-75235/26697837_zpid/,https://www.zillow.com/dallas-tx/9_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A9%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.42356492285157%2C%22east%22%3A-96.13129807714844%2C%22south%22%3A32.35102652872397%2C%22north%22%3A33.2823871013217%7D%2C%22usersSearchTerm%22%3A%22Dallas%2C%20TX%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D,9,193.2
167150-2023,09V - UUMV,UNAUTHORIZED USE OF MOTOR VEH - TRUCK OR BUS,Apartment Parking Lot,2223 HAWES AVE,9/16/2023 18:33,UNK SUP TOOK COMP VEH W/O CONSENT,MOTOR VEHICLE THEFT,32.82707,-96.8502,"{""address"": ""2223 HAWES AVE"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75235""}",492,296,0.807225,26697837,FOR_SALE,House for sale,290000,1501,193,285500,190,2914,7492.32,sqft,3,2,"7202 Concord Ave, Dallas, TX 75235",7202 Concord Ave,Dallas,TX,75235,32.83409,-96.848,FALSE,https://photos.zillowstatic.com/fp/2d2429331570f6bb38e88ffe0087a172-p_e.jpg,https://www.zillow.com/homedetails/7202-Concord-Ave-Dallas-TX-75235/26697837_zpid/,https://www.zillow.com/dallas-tx/9_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A9%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.42356492285157%2C%22east%22%3A-96.13129807714844%2C%22south%22%3A32.35102652872397%2C%22north%22%3A33.2823871013217%7D%2C%22usersSearchTerm%22%3A%22Dallas%2C%20TX%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D,9,193.2
167604-2023,58 - ROUTINE INVESTIGATION,HARASSMENT -PRELIMINARY INVESTIGATION,Business Office,3120 HALIFAX ST,9/17/2023 14:57,KNOWN SUSP CALLED COMP WITH POSSIBLE THREAT,MISCELLANEOUS,32.81157,-96.8658,"{""address"": ""3120 HALIFAX ST"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75247""}",450,196,1.570503,26862141,FOR_SALE,House for sale,180000,1068,169,166100,156,2496,7230.96,sqft,4,2,"1843 Chattanooga Pl, Dallas, TX 75235",1843 Chattanooga Pl,Dallas,TX,75235,32.81691,-96.8502,FALSE,https://photos.zillowstatic.com/fp/009beb9f69d44bb0811af4756cd4aed9-p_e.jpg,https://www.zillow.com/homedetails/1843-Chattanooga-Pl-Dallas-TX-75235/26862141_zpid/,https://www.zillow.com/dallas-tx/6_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A6%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.42356492285157%2C%22east%22%3A-96.13129807714844%2C%22south%22%3A32.35102652872397%2C%22north%22%3A33.2823871013217%7D%2C%22usersSearchTerm%22%3A%22Dallas%2C%20TX%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D,56,168.54
167341-2023,PSE/11V - BURG MOTOR VEH,BMV,Parking Lot (All Others),698 OLIVE ST,9/16/2023 22:13,"UNKNOWN SUSP BROKE WINDOW, ENTERED VEH",LARCENY/ THEFT OFFENSES,32.78643,-96.7967,"{""address"": ""698 OLIVE ST"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75201""}",451,178,0.313996,3.37E+08,FOR_SALE,Condo for sale,15000000,11115,1350,426400,241.5,2760,5514.696,Unknown,4,6,"1747 Leonard St #2701, Dallas, TX 75201",1747 Leonard St #2701,Dallas,TX,75201,32.78925,-96.7967,FALSE,https://photos.zillowstatic.com/fp/544b2c0b07df682f63662ded600ad8b4-p_e.jpg,https://www.zillow.com/homedetails/1747-Leonard-St-2701-Dallas-TX-75201/336886775_zpid/,https://www.zillow.com/dallas-tx/6_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A6%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.42356492285157%2C%22east%22%3A-96.13129807714844%2C%22south%22%3A32.35102652872397%2C%22north%22%3A33.2823871013217%7D%2C%22usersSearchTerm%22%3A%22Dallas%2C%20TX%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D,124,1349.53
166794-2023,40 - OTHER,CRIMINAL TRESPASS WARNING,Hotel/Motel/ETC,4005 GASTON AVE,9/16/2023 2:57,SUSP WAS NO LONGER WELCOME AT LOC,MISCELLANEOUS,32.79355,-96.7781,"{""address"": ""4005 GASTON AVE"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75246""}",452,526,0.261077,26679002,FOR_SALE,House for sale,1575000,4736,333,426400,241.5,2760,0.31,acres,5,6,"4125 Junius St, Dallas, TX 75246",4125 Junius St,Dallas,TX,75246,32.79395,-96.7753,FALSE,https://photos.zillowstatic.com/fp/14806af73e00e7db6a59d0e89d741fa5-p_e.jpg,https://www.zillow.com/homedetails/4125-Junius-St-Dallas-TX-75246/26679002_zpid/,https://www.zillow.com/dallas-tx/14_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A14%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.42356492285157%2C%22east%22%3A-96.13129807714844%2C%22south%22%3A32.35102652872397%2C%22north%22%3A33.2823871013217%7D%2C%22usersSearchTerm%22%3A%22Dallas%2C%20TX%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D,45,332.56
812874-2023,,THEFT OF PROP > OR EQUAL $100 <$750 (NOT SHOPLIFT) PC31.03(e2A),Single Family Residence - Occupied,9957 LA PRADA DR,9/16/2023 7:18,,LARCENY/ THEFT OFFENSES,32.82549,-96.6628,"{""address"": ""9957 LA PRADA DR"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75228""}",455,161,0.210882,26845778,FOR_SALE,House for sale,249900,1337,187,244800,183,1975,7318.08,sqft,3,2,"3209 Millmar Dr, Dallas, TX 75228",3209 Millmar Dr,Dallas,TX,75228,32.82627,-96.6607,FALSE,https://photos.zillowstatic.com/fp/dfeeccf3ade67edaf6bac691833745c3-p_e.jpg,https://www.zillow.com/homedetails/3209-Millmar-Dr-Dallas-TX-75228/26845778_zpid/,https://www.zillow.com/dallas-tx/5_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.42356492285157%2C%22east%22%3A-96.13129807714844%2C%22south%22%3A32.35102652872397%2C%22north%22%3A33.2823871013217%7D%2C%22usersSearchTerm%22%3A%22Dallas%2C%20TX%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D,12,186.91
